variable,model,date,scenario,season,value
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,JunAug,1.706431139
tas,FGOALS-g3_r1i1p1f1,2021,ssp245,SepNov,2.6982550705000006
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,year,2.4675563100000004
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,DecFeb,3.2153945050000012
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,MarMay,2.345958735
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,JunAug,1.8959821300000002
tas,FGOALS-g3_r1i1p1f1,2021,ssp370,SepNov,2.14602957735
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,year,2.57710285
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,DecFeb,3.9434980714999996
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,MarMay,1.7495328695000005
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,JunAug,1.9452182100000002
tas,FGOALS-g3_r1i1p1f1,2021,ssp585,SepNov,2.5309094202499995
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,year,2.0132848710000006
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,DecFeb,1.8947909860000003
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,MarMay,2.0770991524999998
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,JunAug,1.4278956057
tas,FGOALS-g3_r1i1p1f1,2041,ssp126,SepNov,2.5833766189999996
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,year,2.7915977250000004
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,DecFeb,3.678594364800001
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,MarMay,2.29486968
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,JunAug,2.06541168
tas,FGOALS-g3_r1i1p1f1,2041,ssp245,SepNov,2.976176435
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,year,3.288160455
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,DecFeb,3.803922045
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,MarMay,3.00036945
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,JunAug,2.7203771150000002
tas,FGOALS-g3_r1i1p1f1,2041,ssp370,SepNov,3.9124216550000015
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,year,3.590545215
tas,FGOALS-g3_r1i1p1f1,2041,ssp585,DecFeb,4.872365705
