variable,model,date,scenario,season,value
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp85,MarMay,4.624327094999999
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp85,JunAug,5.01355412
tas,ICHEC-EC-EARTH_r12i1p1_KNMI-RACMO22E_v1,2081,rcp85,SepNov,4.33275322
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp26,year,0.959200317
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp26,DecFeb,1.125441206
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp26,MarMay,1.0190594427
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp26,JunAug,0.899793911
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp26,SepNov,0.88096070855
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp45,year,0.9095087934999999
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp45,DecFeb,0.9829868484999998
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp45,MarMay,0.8548589415000002
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp45,JunAug,1.0231675235000002
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp45,SepNov,0.83667146695
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp85,year,1.0371761244999997
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp85,DecFeb,1.01449572955
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp85,MarMay,1.02999895315
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp85,JunAug,1.1624842579999999
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2021,rcp85,SepNov,1.0859669589999998
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp26,year,1.0522322105000002
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp26,DecFeb,0.7861603871
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp26,MarMay,1.0118005589999999
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp26,JunAug,1.335182257
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp26,SepNov,1.05216426325
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp45,year,1.328180645
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp45,DecFeb,1.270951770715
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp45,MarMay,1.10952424625
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp45,JunAug,1.7169299850000002
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2041,rcp45,SepNov,1.2266074530000002
