variable,model,date,scenario,season,value
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,JunAug,3.0110576800000004
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp45,SepNov,2.991822473
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,year,5.49441083
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,DecFeb,6.030478315789473
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,MarMay,5.720874265
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,JunAug,5.19485175
tas,CNRM-CERFACS-CNRM-CM5_r1i1p1_KNMI-RACMO22E_v2,2081,rcp85,SepNov,5.1353795700000004
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,year,1.57185401975
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,DecFeb,2.115678112
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,MarMay,1.50573414495
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,JunAug,0.7360038322499999
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp26,SepNov,1.8113818600000002
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,year,2.0394349369999993
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,DecFeb,2.8918826585
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,MarMay,2.3318474947000003
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,JunAug,1.4757197275
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp45,SepNov,1.4490631966999998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,year,2.6261463925
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,DecFeb,3.7603255319999995
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,MarMay,2.9171841975
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,JunAug,1.6157281563
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2021,rcp85,SepNov,2.4589723569999995
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,year,2.4496131649999997
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,DecFeb,3.664360035
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,MarMay,2.4254889215000004
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,JunAug,1.7012630539999996
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp26,SepNov,1.91192044
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,year,2.6824068399999996
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,DecFeb,3.660840225
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,MarMay,2.8178894
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,JunAug,1.5022480818
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp45,SepNov,2.5915583360000007
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,year,3.23136352
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,DecFeb,3.5144186155
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,MarMay,3.906818915
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,JunAug,2.1044598194999997
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2041,rcp85,SepNov,3.0447842090000004
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,year,1.8006869579000004
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,DecFeb,2.1929179336842104
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,MarMay,2.1187393215
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,JunAug,1.3342871187499998
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp26,SepNov,1.3578088830000001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,year,3.4025482549999992
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,DecFeb,4.239074005263158
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,MarMay,4.487478895
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,JunAug,2.2884823100000005
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp45,SepNov,2.5084788340000004
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,year,6.408284295000001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,DecFeb,8.13414005263158
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,MarMay,6.50470273
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,JunAug,5.258749695000001
tas,ICHEC-EC-EARTH_r12i1p1_SMHI-RCA4_v1,2081,rcp85,SepNov,5.498442145
tas,mmm,2021,rcp26,year,1.0565591504999998
tas,mmm,2021,rcp26,DecFeb,1.3052583435
tas,mmm,2021,rcp26,MarMay,0.6491347936649999
tas,mmm,2021,rcp26,JunAug,0.8390537337499999
tas,mmm,2021,rcp26,SepNov,1.4570700225000002
tas,mmm,2021,rcp45,year,1.131875123
tas,mmm,2021,rcp45,DecFeb,1.6259852129999999
tas,mmm,2021,rcp45,MarMay,0.7586282130000002
tas,mmm,2021,rcp45,JunAug,0.8251337839999999
tas,mmm,2021,rcp45,SepNov,1.347458863
tas,mmm,2021,rcp85,year,1.736014922
tas,mmm,2021,rcp85,DecFeb,1.868732713
tas,mmm,2021,rcp85,MarMay,1.701231867
tas,mmm,2021,rcp85,JunAug,1.5016631345
tas,mmm,2021,rcp85,SepNov,1.91719132
tas,mmm,2041,rcp26,year,1.463368071
tas,mmm,2041,rcp26,DecFeb,1.7257044165000004
tas,mmm,2041,rcp26,MarMay,1.08434761315
tas,mmm,2041,rcp26,JunAug,1.3438574019999998
tas,mmm,2041,rcp26,SepNov,1.6296090439999997
tas,mmm,2041,rcp45,year,1.9468466649999996
tas,mmm,2041,rcp45,DecFeb,2.4819316585000006
tas,mmm,2041,rcp45,MarMay,1.7425517065
tas,mmm,2041,rcp45,JunAug,1.3557190204999998
tas,mmm,2041,rcp45,SepNov,2.199989505
tas,mmm,2041,rcp85,year,2.8704655900000002
tas,mmm,2041,rcp85,DecFeb,3.1146092300000006
tas,mmm,2041,rcp85,MarMay,2.8657370650000002
tas,mmm,2041,rcp85,JunAug,2.41493644
tas,mmm,2041,rcp85,SepNov,3.07983165
tas,mmm,2081,rcp26,year,1.3354115199999999
tas,mmm,2081,rcp26,DecFeb,1.623670247368421
tas,mmm,2081,rcp26,MarMay,1.005101941
tas,mmm,2081,rcp26,JunAug,1.1171492825
tas,mmm,2081,rcp26,SepNov,1.5742913200000002
tas,mmm,2081,rcp45,year,2.854572065
tas,mmm,2081,rcp45,DecFeb,3.637733268421053
tas,mmm,2081,rcp45,MarMay,2.9008460100000004
tas,mmm,2081,rcp45,JunAug,2.257120895
tas,mmm,2081,rcp45,SepNov,2.666575325
tas,mmm,2081,rcp85,year,5.685307925
